	name	contri	userType	prevReviewCount	prevPhotosReview	rating	reviewDate	reviewText	reviewDate2	formatted_date	location
6266	Office for Catechesis, St.Thomas Forane,Toronto	https://lh3.googleusercontent.com/a-/ACNPEu9x-r0WlFaMIMhYDE2nyPJOyzr30QDf5KmBhHlhOA=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	0.0	0.0	3	4 years ago		2019-02-13 19:30:32.398968	02-13-2019	north_york
6267	christina yu	https://lh3.googleusercontent.com/a/ALm5wu37ldQpBsyi77TaTNb2YANmNEJGc0Yig7OBZoUX=s40-c-c0x00000000-cc-rp-mo-ba2-br100	Local Guide	8.0	0.0	5	2 years ago		2021-02-12 19:30:32.399968	02-12-2021	north_york
6268	Naj A	https://lh3.googleusercontent.com/a-/ACNPEu-3hXRnP0trraFWAbM2nQotRyEESETBp9KLVzz3AA=s40-c-c0x00000000-cc-rp-mo-ba2-br100	Local Guide	27.0	0.0	4	2 years ago		2021-02-12 19:30:32.399968	02-12-2021	north_york
6269	Sergio Denas	https://lh3.googleusercontent.com/a-/ACNPEu-N58KO7NEyQNGODfc_6Xdze0unG0m7R-ja3KxmvA=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	3.0	0.0	4	3 years ago		2020-02-13 19:30:32.400968	02-13-2020	north_york
6270	Kwan Lee	https://lh3.googleusercontent.com/a/ALm5wu1uXaBTYqJ8PkwNfbiP0oOIa4Yg3cBSAaUcgjYm=s40-c-c0x00000000-cc-rp-mo-ba3-br100	Local Guide	28.0	5.0	2	5 years ago		2018-02-13 19:30:32.400968	02-13-2018	north_york
6271	Jennifer	https://lh3.googleusercontent.com/a-/ACNPEu-Ya03BOW1Ecway-JZ4Yc8igYLb_KMpC-zhpkQ_hw=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	3.0	0.0	3	2 months ago		2022-12-14 19:30:32.400968	12-14-2022	north_york
6272	Jee-Woo Park	https://lh3.googleusercontent.com/a-/ACNPEu_Z0Fpq4Wy6OlYqw4SCdvKdSSYn__WsuYlXg168tA=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	0.0	0.0	5	4 years ago		2019-02-13 19:30:32.401968	02-13-2019	north_york
6273	Opyni com	https://lh3.googleusercontent.com/a-/ACNPEu__K2fJaAP6PyjJm4pA3aSQ65A5JuK1yxfYU8gJ=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	183.0	6.0	4	2 years ago		2021-02-12 19:30:32.401968	02-12-2021	north_york
6274	Minal pradipgite	https://lh3.googleusercontent.com/a-/ACNPEu8MUTEjJJ5NaMpxcI-QBNycwxDtOFh9L06VpyHqnls=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	3.0	83.0	5	4 years ago		2019-02-13 19:30:32.402968	02-13-2019	north_york
6275	Jay Alves	https://lh3.googleusercontent.com/a/ALm5wu25nj5kF6-Lz4WR7xIBBSOZg-_zJ5x7oSJfaGw2=s40-c-c0x00000000-cc-rp-mo-ba2-br100	Local Guide	5.0	1.0	5	3 years ago		2020-02-13 19:30:32.402968	02-13-2020	north_york
6276	Maria Cardenas	https://lh3.googleusercontent.com/a-/ACNPEu8ts3LB1QHD1Hy5fJY6E8Vnpye7FWm5eTkhP9Oy_g=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	1.0	6.0	5	4 years ago		2019-02-13 19:30:32.402968	02-13-2019	north_york
6277	Humberto Higuera	https://lh3.googleusercontent.com/a-/ACNPEu9IzgxH_nNlzrxkTEWCPg1oCfT7lDopUnWH0pyiUQ=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	73.0	65.0	5	3 years ago		2020-02-13 19:30:32.403969	02-13-2020	north_york
6278	P Marr	https://lh3.googleusercontent.com/a/ALm5wu0P05Db1sFvPjpDmskpsGd6Fx0jA6ITGyPTIWqg=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	2.0	0.0	3	4 years ago		2019-02-13 19:30:32.403969	02-13-2019	north_york
6279	Philipp Truveller	https://lh3.googleusercontent.com/a-/ACNPEu-15GgOJqNyiuonAdnlmgcxFC1FnsUnLlS3I8ToQQ=s40-c-c0x00000000-cc-rp-mo-ba2-br100	Local Guide	7.0	1.0	4	3 years ago		2020-02-13 19:30:32.403969	02-13-2020	north_york
6280	Antoine Yoakim	https://lh3.googleusercontent.com/a-/ACNPEu8msgafhx_sTSftyIxF_o8VZxrWEOjNU34FzrkAYA=s40-c-c0x00000000-cc-rp-mo-ba2-br100	Local Guide	5.0	0.0	5	5 years ago		2018-02-13 19:30:32.404969	02-13-2018	north_york
6281	Vivek Bhavsar	https://lh3.googleusercontent.com/a-/ACNPEu_J_lZsEFS08bElhnb7AaJCkPldAX3Q_WolyandSo4=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	3.0	3.0	3	2 years ago		2021-02-12 19:30:32.404969	02-12-2021	north_york
6282	Raj Paleja	https://lh3.googleusercontent.com/a-/ACNPEu_tLVWe0-zARNf9oWKhPMk_ZCYYsM26lazeVjla_Jw=s40-c-c0x00000000-cc-rp-mo-ba6-br100	Local Guide	98.0	967.0	4	2 years ago		2021-02-12 19:30:32.405969	02-12-2021	north_york
6283	Samuel Samuel	https://lh3.googleusercontent.com/a/ALm5wu0PNRAdbByxkW_2FSsSP6c0Nmv4PMEsXM06DBa-=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	3.0	0.0	4	a year ago		2022-02-12 19:30:32.405969	02-12-2022	north_york
6284	Joseph Lu	https://lh3.googleusercontent.com/a/ALm5wu35q4GikQZ8B3BTR7a-jyMYvlxBotoZPZXx6R1ZNA=s40-c-c0x00000000-cc-rp-mo-ba3-br100	Local Guide	19.0	2.0	4	4 years ago		2019-02-13 19:30:32.405969	02-13-2019	north_york
6285	Jason Gupta	https://lh3.googleusercontent.com/a-/ACNPEu-M2J2P9PlIzJvqQ9ezLujQnZidvQxDKUJ6oriy3nw=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	2.0	1.0	4	3 years ago		2020-02-13 19:30:32.406969	02-13-2020	north_york
6286	Ronny Wan	https://lh3.googleusercontent.com/a-/ACNPEu8ztW4SWjXGf_vhGxF6Q3k5guDI0NPs4uoUwdoFMf8=s40-c-c0x00000000-cc-rp-mo-ba5-br100	Local Guide	158.0	516.0	5	2 years ago		2021-02-12 19:30:32.406969	02-12-2021	north_york
6287	Georgia Barker	https://lh3.googleusercontent.com/a-/ACNPEu9pVc662nYFX86TVQKPuI8IrugTuD0NObLoeA6wug=s40-c-c0x00000000-cc-rp-mo-ba3-br100	Local Guide	16.0	31.0	4	4 years ago		2019-02-13 19:30:32.406969	02-13-2019	north_york
6288	barrell23	https://lh3.googleusercontent.com/a-/ACNPEu--tIRTyqY5mXxs7k1N9-TeqN-rCK9NbdXPDUH8=s40-c-c0x00000000-cc-rp-mo-ba3-br100	Local Guide	14.0	0.0	3	a year ago		2022-02-12 19:30:32.407970	02-12-2022	north_york
6289	Dayris Rodriguez	https://lh3.googleusercontent.com/a-/ACNPEu-2Dtn2UUQAN3NKRQuQoDfxWfv1KaZy5cPPs88s=s40-c-c0x00000000-cc-rp-mo-ba2-br100	Local Guide	14.0	12.0	5	3 years ago		2020-02-13 19:30:32.407970	02-13-2020	north_york
6290	Merwyn Pinto	https://lh3.googleusercontent.com/a/ALm5wu2eWKwUvkxnpNZyqZNPmpD1lHQYfgzOGkNhJxPX=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	10.0	0.0	3	2 years ago		2021-02-12 19:30:32.408970	02-12-2021	north_york
6291	pablo c	https://lh3.googleusercontent.com/a-/ACNPEu8-zZZAGqOYR-5QpnOdW5P-36D1aOW4rBVaCy-nlw=s40-c-c0x00000000-cc-rp-mo-ba3-br100	Local Guide	13.0	16.0	4	4 years ago		2019-02-13 19:30:32.408970	02-13-2019	north_york
6292	Boyd Carter (bdc)	https://lh3.googleusercontent.com/a-/ACNPEu_8d7zQfmfg0kl3Vyrzc98ifOJGFWpbZSBtDJe-Wg=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	107.0	153.0	5	4 years ago		2019-02-13 19:30:32.408970	02-13-2019	north_york
6293	Rohini Kapoor	https://lh3.googleusercontent.com/a/ALm5wu0opE8rpqLaY2QI5Tv2k3k8O0XY01JED6gMe6Q8=s40-c-c0x00000000-cc-rp-mo-ba2-br100	Local Guide	9.0	19.0	5	2 years ago		2021-02-12 19:30:32.409970	02-12-2021	north_york
6294	sahil dhonde	https://lh3.googleusercontent.com/a/ALm5wu2Wy84zyi6C_bT_dGSf7zVJYIZWnkXO3QX9xXAu=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	4.0	0.0	4	5 months ago		2022-09-15 19:30:32.409970	09-15-2022	north_york
6295	Madhusudhan	https://lh3.googleusercontent.com/a-/ACNPEu9I_2AayMa0rnQQG0KajBMx5S9k2otBBaI-XUhoNA=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	13.0	0.0	4	4 years ago		2019-02-13 19:30:32.410971	02-13-2019	north_york
6296	mikenoronha87	https://lh3.googleusercontent.com/a-/ACNPEu9SF7BxOtB6ujyIl9mfy7-83IVrJceGViSBy6vzZw=s40-c-c0x00000000-cc-rp-mo-ba3-br100	Local Guide	8.0	66.0	5	3 years ago		2020-02-13 19:30:32.410971	02-13-2020	north_york
6297	Alessandro PetenÃ 	https://lh3.googleusercontent.com/a-/ACNPEu_2I_8j6BYGW83UN5AZ04qsipZhUGReLo6dxlxOPfI=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	1.0	0.0	3	5 years ago		2018-02-13 19:30:32.410971	02-13-2018	north_york
6298	Jamie Jewer	https://lh3.googleusercontent.com/a-/ACNPEu-KxrjUNWyzjHJae0j-msUcOkkpJ3LVfh_B0g3kPFY=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	73.0	4.0	4	4 years ago		2019-02-13 19:30:32.411971	02-13-2019	north_york
6299	Lynn â€œMs Moparï¿½ Pedersen	https://lh3.googleusercontent.com/a-/ACNPEu-m49fqsTzwQoqCm05JZejbDVtNyAxxALCLwNXC=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	22.0	1.0	4	4 years ago		2019-02-13 19:30:32.411971	02-13-2019	north_york
6300	Ade Justin Oladipo	https://lh3.googleusercontent.com/a/ALm5wu2wc3nAb5TYNUyW1c637bgzPyVIzNchV2gqZD1VgX0=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	1.0	0.0	5	4 years ago		2019-02-13 19:30:32.411971	02-13-2019	north_york
6301	Kadian R	https://lh3.googleusercontent.com/a/ALm5wu3fawoQRgdLnicydy66DurxL8NHVltuS-GH1GcL=s40-c-c0x00000000-cc-rp-mo-ba2-br100	Local Guide	1.0	0.0	4	4 years ago		2019-02-13 19:30:32.412971	02-13-2019	north_york
6302	Mohammad Alibdah	https://lh3.googleusercontent.com/a-/ACNPEu_kcRvH-N1-lZYYZeug6mpg7y_fHup9VGaOdUYJaQ=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	46.0	433.0	2	4 years ago		2019-02-13 19:30:32.412971	02-13-2019	north_york
6303	Sarath Chandrasekheran	https://lh3.googleusercontent.com/a-/ACNPEu9CXeJjxyebpTbL_DyVh1xQLbZruU4ViklZUmcC3Q=s40-c-c0x00000000-cc-rp-mo-ba5-br100	Local Guide	108.0	517.0	3	2 years ago		2021-02-12 19:30:32.413971	02-12-2021	north_york
6304	Elissa Thomas	https://lh3.googleusercontent.com/a-/ACNPEu-vRkjAIjSOur4PhIqWUJGFM6pnKhKd4i2wxhIwDA=s40-c-c0x00000000-cc-rp-mo-ba3-br100	Local Guide	76.0	0.0	3	4 years ago		2019-02-13 19:30:32.413971	02-13-2019	north_york
6305	Harshil Bhatt	https://lh3.googleusercontent.com/a-/ACNPEu-MOQp5yH_WYa_VjI1u0XTzz1Az5BhjANnPU_V_T1M=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	53.0	256.0	4	a year ago		2022-02-12 19:30:32.413971	02-12-2022	north_york
6306	Jill Pilcher	https://lh3.googleusercontent.com/a-/ACNPEu_2_-NDYzYq5KA7U2ByXtDxIQDH1QLyz00wFyARiQ=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	8.0	0.0	5	6 months ago		2022-08-16 19:30:32.414971	08-16-2022	north_york
6307	Manuchehr Heiratifar	https://lh3.googleusercontent.com/a-/ACNPEu_p5-MhkKhfWqql4jWN7Sq4q0T-PkT-kKnMa_23og=s40-c-c0x00000000-cc-rp-mo-ba2-br100	Local Guide	4.0	0.0	2	4 years ago		2019-02-13 19:30:32.414971	02-13-2019	north_york
6308	Chinmay Nerurkar	https://lh3.googleusercontent.com/a-/ACNPEu91NqEf9fkzGUTwBJlV9RwiJrEDXX47usAXQpYxPuU=s40-c-c0x00000000-cc-rp-mo-ba7-br100	Local Guide	67.0	8403.0	5	3 years ago		2020-02-13 19:30:32.414971	02-13-2020	north_york
6309	Leigh Whiteway	https://lh3.googleusercontent.com/a/ALm5wu0XeNbiB6Ge3EMttkcPqQ1ZVXtw4QNB-wEfGEoy=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	4.0	0.0	5	2 years ago		2021-02-12 19:30:32.415972	02-12-2021	north_york
6310	George Tabacznik	https://lh3.googleusercontent.com/a/ALm5wu1nVjxXZfT2n7Qt1F2eRug9B2SWKCOXxL0mmeZ8=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	2.0	0.0	3	4 years ago		2019-02-13 19:30:32.415972	02-13-2019	north_york
6311	Kanaiya Khatri	https://lh3.googleusercontent.com/a/ALm5wu2XAYT-MEzgwNtioaxCJ2lTX9ewpeNaoTBbf-s4RA=s40-c-c0x00000000-cc-rp-mo-ba2-br100	Local Guide	23.0	1.0	1	4 years ago		2019-02-13 19:30:32.416972	02-13-2019	north_york
6312	Bashir Abdelawal (B Mahmoud)	https://lh3.googleusercontent.com/a/ALm5wu1-bE83QFfBo5XcwT0masN2-KgleoBtlgZT5WiU=s40-c-c0x00000000-cc-rp-mo-ba5-br100	Local Guide	101.0	350.0	5	2 years ago		2021-02-12 19:30:32.416972	02-12-2021	north_york
6313	K Daoud	https://lh3.googleusercontent.com/a/ALm5wu1PnbUVmGlT7x94U6gO6mUS_H8JfFJygdt5b5iB=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	2.0	3.0	4	4 years ago		2019-02-13 19:30:32.416972	02-13-2019	north_york
6314	Alexia Chenier	https://lh3.googleusercontent.com/a/ALm5wu1Injn92X9lrdRdlimT4cP-R63Xw-u_7P8VeA05=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	5.0	1.0	5	3 years ago		2020-02-13 19:30:32.417972	02-13-2020	north_york
6315	Manik Yadav	https://lh3.googleusercontent.com/a-/ACNPEu_UQT4Vwmedirp97qqCmNdcszw8dN3Gu4YiAEd0Tg=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	12.0	0.0	5	3 years ago		2020-02-13 19:30:32.417972	02-13-2020	north_york
6316	Danny Tran	https://lh3.googleusercontent.com/a-/ACNPEu9w65xcZeKRsq7q_KrA_i2AKLDZQw9lFsR5Dqb-UA=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	1.0	4.0	4	2 years ago		2021-02-12 19:30:32.417972	02-12-2021	north_york
6317	Laura Logronio	https://lh3.googleusercontent.com/a/ALm5wu25l-5joAYypGaK-7httKkxmYzJ-t-lw4MlX4wZ=s40-c-c0x00000000-cc-rp-mo-ba5-br100	Local Guide	79.0	1006.0	5	3 years ago		2020-02-13 19:30:32.418973	02-13-2020	north_york
6318	Billy kim	https://lh3.googleusercontent.com/a-/ACNPEu8nx8u1IbhlAHnZoxIo8m1v-QZ5o9QfG06oL7hFVg=s40-c-c0x00000000-cc-rp-mo-ba3-br100	Local Guide	2.0	114.0	3	3 years ago		2020-02-13 19:30:32.418973	02-13-2020	north_york
6319	Brijesh Patel	https://lh3.googleusercontent.com/a-/ACNPEu8y9jZUOAcQ5ntR4ACYTVnHBecp9XrvCcRIA4imMCA=s40-c-c0x00000000-cc-rp-mo-ba3-br100	Local Guide	49.0	57.0	5	a year ago		2022-02-12 19:30:32.419972	02-12-2022	north_york
6320	AL	https://lh3.googleusercontent.com/a-/ACNPEu_C6fJfEEtAMEeMsLaYSI6PuwfWgjRst5rOX05wdw=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	107.0	11.0	3	2 years ago		2021-02-12 19:30:32.419972	02-12-2021	north_york
6321	Robert Savoia	https://lh3.googleusercontent.com/a/ALm5wu3MNQdH5NLoCaxCz5jRlTZSNE4vRhlda-tamznM=s40-c-c0x00000000-cc-rp-mo-ba2-br100	Local Guide	11.0	3.0	5	4 years ago		2019-02-13 19:30:32.419972	02-13-2019	north_york
6322	Hassan Helal	https://lh3.googleusercontent.com/a/ALm5wu2ORJrTQJ_T52nu7vOksCk-0MTQNs6bfBzguizB=s40-c-c0x00000000-cc-rp-mo-ba3-br100	Local Guide	11.0	0.0	5	5 years ago		2018-02-13 19:30:32.420973	02-13-2018	north_york
6323	Patricia F.	https://lh3.googleusercontent.com/a-/ACNPEu8rQF9l3OUbVtmlMV96oGuQEyJ4ZL6GOOTF6bhS=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	84.0	0.0	5	3 years ago		2020-02-13 19:30:32.420973	02-13-2020	north_york
6324	Saif ur rehman	https://lh3.googleusercontent.com/a/ALm5wu1btFf8ROkQlgThzx8OP9IjgmXJl1LT25ErQVms=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	10.0	0.0	5	3 years ago		2020-02-13 19:30:32.421973	02-13-2020	north_york
6325	Aniket Deshmukh	https://lh3.googleusercontent.com/a-/ACNPEu-7VT0Rn-fHzUNNO-TZJRcOyqwgL8fskb4s6ff2ng=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	68.0	124.0	3	4 years ago		2019-02-13 19:30:32.421973	02-13-2019	north_york
6326	Jermain Jackson	https://lh3.googleusercontent.com/a/ALm5wu3zLmamhFl9MN_-GfE331GgALPIx04OTGrjhf5L=s40-c-c0x00000000-cc-rp-mo-ba2-br100	Local Guide	0.0	0.0	5	4 years ago		2019-02-13 19:30:32.421973	02-13-2019	north_york
6327	Renu Renu	https://lh3.googleusercontent.com/a-/ACNPEu95aLdYfu7f1ajSxL3rDrAJWwq1f1D5FnEB-rkXVJE=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	8.0	5.0	1	a year ago		2022-02-12 19:30:32.422973	02-12-2022	north_york
6328	Enzo Zola	https://lh3.googleusercontent.com/a-/ACNPEu9kqUizLHFnJ4pEikWniXkD9uUX7ipKP5DD12MDSA=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	9.0	1.0	5	3 years ago		2020-02-13 19:30:32.422973	02-13-2020	north_york
6329	G M	https://lh3.googleusercontent.com/a/ALm5wu2Cm8qyjwjLixTuf0ubPoX380vHGMkvAed9y9KH=s40-c-c0x00000000-cc-rp-mo-ba2-br100	Local Guide	8.0	0.0	1	3 years ago		2020-02-13 19:30:32.422973	02-13-2020	north_york
6330	Emil Mihaileanu	https://lh3.googleusercontent.com/a-/ACNPEu9OlBiSmPTEmfmRPWnEGA42cefkjIF76VGB8nOyKQ=s40-c-c0x00000000-cc-rp-mo-ba5-br100	Local Guide	251.0	147.0	5	2 years ago		2021-02-12 19:30:32.423973	02-12-2021	north_york
6331	M. KantÃ©	https://lh3.googleusercontent.com/a-/ACNPEu-9Pl5izu4RXTEphs4t6z9n52oLQ3uRlK13gFl_lX4=s40-c-c0x00000000-cc-rp-mo-ba5-br100	Local Guide	19.0	1736.0	4	5 years ago		2018-02-13 19:30:32.423973	02-13-2018	north_york
6332	Mrinmoyee Mondal	https://lh3.googleusercontent.com/a/ALm5wu3BkCRYzJWG50d1iOI7ZtMzVCKHhsFZGL19Cfk-1NQ=s40-c-c0x00000000-cc-rp-mo-ba2-br100	Local Guide	6.0	26.0	5	3 years ago		2020-02-13 19:30:32.424974	02-13-2020	north_york
6333	Marcia Jeffrey	https://lh3.googleusercontent.com/a/ALm5wu2Q4elpADA6_UQoXE4v8ME3IGKfWob3crKqYaUI=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	8.0	0.0	5	3 years ago		2020-02-13 19:30:32.424974	02-13-2020	north_york
6334	Shoaib Zahidi	https://lh3.googleusercontent.com/a-/ACNPEu9e7bULeSuwNzcilqdTE0LxeblePAURCpalXL-gNg=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	42.0	0.0	4	4 years ago		2019-02-13 19:30:32.424974	02-13-2019	north_york
6335	Bellarose_19	https://lh3.googleusercontent.com/a-/ACNPEu-sJKyCFZZ2dle5mrFIvROtRjnxPnyFtUA3eEcEDQ=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	1.0	0.0	4	3 years ago		2020-02-13 19:30:32.425974	02-13-2020	north_york
6336	Emmanuel Er-Chua	https://lh3.googleusercontent.com/a/ALm5wu3tjHVYZp9vO6r_TxUpvIf2tDaK96WQzZNj68E5Sg=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	52.0	50.0	4	4 years ago		2019-02-13 19:30:32.425974	02-13-2019	north_york
6337	moise benlolo	https://lh3.googleusercontent.com/a-/ACNPEu_Ub0aOKMtW4I-OwG7wGUVwjeJgH0-twOTW1NIYOcI=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	4.0	2.0	4	3 years ago		2020-02-13 19:30:32.425974	02-13-2020	north_york
6338	Leo Lion	https://lh3.googleusercontent.com/a/ALm5wu2lSz_yCIgDgPhUZGrHq79G038gXkLlK6QteYGc=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	3.0	0.0	4	4 years ago		2019-02-13 19:30:32.426974	02-13-2019	north_york
6339	Sangeta Sultana	https://lh3.googleusercontent.com/a-/ACNPEu9ykXk05KyDt8xOt0Iy4f1bjVujNqhosO3QIYvwP6M=s40-c-c0x00000000-cc-rp-mo-ba3-br100	Local Guide	42.0	38.0	5	3 years ago		2020-02-13 19:30:32.426974	02-13-2020	north_york
6340	Karen Abi-Jaoude	https://lh3.googleusercontent.com/a-/ACNPEu-zoFpCBDM_QMyozqASgPO1j3xNrk5LaiPlsrXY7g=s40-c-c0x00000000-cc-rp-mo-ba2-br100	Local Guide	16.0	0.0	5	2 years ago		2021-02-12 19:30:32.427974	02-12-2021	north_york
6341	Anurag Thawait	https://lh3.googleusercontent.com/a-/ACNPEu-ZSgiK04KufEmumHGH83-cpKnGQWCug9385iTTQA=s40-c-c0x00000000-cc-rp-mo-ba3-br100	Local Guide	37.0	47.0	4	a month ago		2023-01-13 19:30:32.427974	01-13-2023	north_york
6342	LINDA HOWARD	https://lh3.googleusercontent.com/a/ALm5wu3VFdkFTktdAKQMHXoV4okvPchBA1bPM8RW_q_XIQ=s40-c-c0x00000000-cc-rp-mo-ba2-br100	Local Guide	8.0	0.0	5	3 months ago		2022-11-14 19:30:32.427974	11-14-2022	north_york
6343	Luciana Simoes Gomes de Lima	https://lh3.googleusercontent.com/a-/ACNPEu8Iv9HitRanHsHqC8-7-wPbP2UESDpczImMznvmR2k=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	16.0	3.0	4	3 years ago		2020-02-13 19:30:32.428975	02-13-2020	north_york
6344	Dee Cordero	https://lh3.googleusercontent.com/a-/ACNPEu8sHwYc0BF758TK23BY7FcZuB_QZ4dGQX7hgr23SA=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	21.0	12.0	1	3 years ago		2020-02-13 19:30:32.428975	02-13-2020	north_york
6345	Hyder Mohammed	https://lh3.googleusercontent.com/a-/ACNPEu8iFZGKSxkSzQzOb_cg8G9A7hNV9MX_n9bPV1uKXg=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	15.0	96.0	5	4 years ago		2019-02-13 19:30:32.428975	02-13-2019	north_york
6346	snoopy snoops	https://lh3.googleusercontent.com/a-/ACNPEu9lnlTwM3yEjLBLIBV5NI3PjRDW9-RhOp96XvcaOWs=s40-c-c0x00000000-cc-rp-mo-ba5-br100	Local Guide	272.0	29.0	3	2 years ago		2021-02-12 19:30:32.429975	02-12-2021	north_york
6347	M Brol	https://lh3.googleusercontent.com/a/ALm5wu3JkrnqO6vVhcbQH9QfHpxO-M-RLX_CS1ioEM0e=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	26.0	2.0	3	3 years ago		2020-02-13 19:30:32.429975	02-13-2020	north_york
6348	Terry Vousden	https://lh3.googleusercontent.com/a/ALm5wu3PbWllGwWBo4AflzY6-PZ1BqZCMKC6FynVa8ak=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	24.0	0.0	4	4 years ago		2019-02-13 19:30:32.430975	02-13-2019	north_york
6349	Debbie Jin	https://lh3.googleusercontent.com/a/ALm5wu0cdse3rZsj6i1Vg1s4nPwMqBRD8YuGeQhliKD6=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	8.0	1.0	4	4 years ago		2019-02-13 19:30:32.430975	02-13-2019	north_york
6350	Umer Memon	https://lh3.googleusercontent.com/a-/ACNPEu_OIzyPpQ-U4xIhDVuKngoVEJuyzlzr6XKfRSSIRfM=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	3.0	5.0	5	4 years ago		2019-02-13 19:30:32.430975	02-13-2019	north_york
6351	Zelalem Eshet	https://lh3.googleusercontent.com/a-/ACNPEu9ztlRzP_lggpdui8wRLoWtiBvIyXZXVP26l5M8Qg=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	3.0	7.0	5	2 years ago		2021-02-12 19:30:32.431975	02-12-2021	north_york
6352	Niki D	https://lh3.googleusercontent.com/a-/ACNPEu813sLX2KALY4nSP4oF68bMvjferIxaxsSMlODJBg=s40-c-c0x00000000-cc-rp-mo-ba2-br100	Local Guide	14.0	7.0	4	4 years ago		2019-02-13 19:30:32.431975	02-13-2019	north_york
6353	Chen Shaowei	https://lh3.googleusercontent.com/a-/ACNPEu-Sps885cHVVs7msNbo95ZLqJFbDBFNJMavSkQrvaw=s40-c-c0x00000000-cc-rp-mo-ba7-br100	Local Guide	74.0	12764.0	5	a year ago		2022-02-12 19:30:32.431975	02-12-2022	north_york
6354	antony victor	https://lh3.googleusercontent.com/a-/ACNPEu-xjfpY5ssMjNglLL9iE8XkyUnh7ttyJMDcygtYSs8=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	3.0	11.0	5	4 years ago		2019-02-13 19:30:32.432976	02-13-2019	north_york
6355	Md Omar Khan	https://lh3.googleusercontent.com/a-/ACNPEu8pY0ECIKuruL1L6Jxdk7_KZ9vFtlpnJb8Vs82UhA=s40-c-c0x00000000-cc-rp-mo-ba5-br100	Local Guide	80.0	379.0	4	4 years ago		2019-02-13 19:30:32.432976	02-13-2019	north_york
6356	Alec	https://lh3.googleusercontent.com/a/ALm5wu1wuP7LXJnS_1KyCO6KuiH69ZTWZb8-wzxeXyp2=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	30.0	125.0	5	3 years ago		2020-02-13 19:30:32.433976	02-13-2020	north_york
6357	Joshua Monleon	https://lh3.googleusercontent.com/a-/ACNPEu_9ZwOMAbMSszUCxdHmytkeChTCpw8_xFyEvXWFeg=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	8.0	1.0	5	3 years ago		2020-02-13 19:30:32.433976	02-13-2020	north_york
6358	RAPAWAY Rapaway	https://lh3.googleusercontent.com/a-/ACNPEu-TiIyu4ORUpCV7U0L0GQueNNnIxKy9IWCiu4A1bw=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	3.0	0.0	5	9 months ago		2022-05-18 19:30:32.433976	05-18-2022	north_york
